Entity,Code,Year,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders
Trinidad and Tobago,TTO,2006,687.8699,179.94606,196.85814,53.491108,358.12405
Trinidad and Tobago,TTO,2007,684.52057,180.70677,196.92592,54.97061,358.6081
Trinidad and Tobago,TTO,2008,680.8124,181.609,197.15385,56.169395,358.8927
Trinidad and Tobago,TTO,2009,678.1343,182.04688,196.96512,57.347965,359.74756
Trinidad and Tobago,TTO,2010,676.98346,182.19022,197.10046,58.18832,360.04254
Trinidad and Tobago,TTO,2011,677.51984,182.41193,196.89758,58.727383,361.31332
Trinidad and Tobago,TTO,2012,679.23376,182.54988,196.85875,59.138794,363.1412
Trinidad and Tobago,TTO,2013,681.4731,182.43076,196.67189,59.547943,365.08875
Trinidad and Tobago,TTO,2014,683.4781,182.31252,196.8002,59.81079,367.05048
Trinidad and Tobago,TTO,2015,684.61676,182.17427,196.8244,60.012207,368.0719
Trinidad and Tobago,TTO,2016,683.74725,182.73149,196.67557,60.232124,368.2051
Trinidad and Tobago,TTO,2017,682.9463,183.38557,196.75095,60.429626,368.19897
Trinidad and Tobago,TTO,2018,685.78296,183.42801,196.46352,60.275818,368.76736
Trinidad and Tobago,TTO,2019,691.4384,183.25206,196.5508,59.94061,369.8041
Tunisia,TUN,1990,933.9708,161.87317,170.69475,34.753136,474.1576
Tunisia,TUN,1991,932.3949,162.28566,170.83292,34.92328,474.35422
Tunisia,TUN,1992,930.8538,162.55696,170.74628,35.16835,474.5674
Tunisia,TUN,1993,929.4442,162.6399,170.72562,35.391968,475.52017
Tunisia,TUN,1994,928.71674,163.04077,170.88272,35.700264,475.7571
Tunisia,TUN,1995,927.9211,162.82661,170.87286,35.957275,476.00452
Tunisia,TUN,1996,927.6243,163.26404,170.68176,36.247932,476.1944
Tunisia,TUN,1997,929.3343,163.12602,170.81802,36.543324,476.4311
Tunisia,TUN,1998,930.29926,163.19727,170.89581,36.911446,476.64386
Tunisia,TUN,1999,931.034,163.15443,170.88487,37.263,477.3088
Tunisia,TUN,2000,930.9443,163.01282,170.74188,37.575428,477.49625
Tunisia,TUN,2001,930.565,163.07916,170.67165,37.883446,477.47452
Tunisia,TUN,2002,929.0407,163.15018,170.85942,38.26918,478.1427
Tunisia,TUN,2003,927.7724,162.81061,170.93669,38.616817,478.63492
Tunisia,TUN,2004,926.75397,162.94096,170.78163,38.983948,479.1043
Tunisia,TUN,2005,925.8242,162.83427,170.87668,39.34665,479.50543
Tunisia,TUN,2006,924.82477,163.15073,170.96838,39.737732,479.97723
Tunisia,TUN,2007,924.14954,163.01793,170.91446,40.169262,480.2036
Tunisia,TUN,2008,923.33527,163.08464,170.97179,40.583263,481.28476
Tunisia,TUN,2009,922.478,162.93309,170.99728,41.077087,482.28564
Tunisia,TUN,2010,921.1562,163.05348,170.97081,41.430717,483.27264
Tunisia,TUN,2011,920.49066,162.76254,170.89796,41.723194,484.60913
Tunisia,TUN,2012,920.89624,162.77005,170.8631,42.07617,487.27036
Tunisia,TUN,2013,920.9195,162.80476,170.8402,42.37413,489.73688
Tunisia,TUN,2014,921.1767,162.80339,170.74223,42.597454,492.04044
Tunisia,TUN,2015,920.78394,162.74883,170.713,42.830177,493.3409
Tunisia,TUN,2016,917.6318,162.77483,170.68433,43.239944,493.20993
Tunisia,TUN,2017,914.8561,162.78265,170.60889,43.468235,492.42352
Tunisia,TUN,2018,919.4669,162.37872,170.49019,43.562283,493.54297
Tunisia,TUN,2019,930.1461,161.90733,170.53842,43.620987,497.23267
Turkey,TUR,1990,717.20953,158.06898,171.95113,41.337547,394.00345
Turkey,TUR,1991,714.79333,158.27827,171.93121,41.494617,390.72836
Turkey,TUR,1992,713.4794,158.44604,172.08809,41.717793,387.83047
Turkey,TUR,1993,712.14185,158.7806,172.2551,41.991894,385.85306
Turkey,TUR,1994,711.3401,158.79619,172.26012,42.29471,384.30463
Turkey,TUR,1995,710.88385,158.79889,172.23293,42.667675,383.7733
Turkey,TUR,1996,710.7707,159.01607,172.428,43.44056,386.8933
Turkey,TUR,1997,711.64636,158.82986,172.28827,44.758724,393.79633
Turkey,TUR,1998,713.0659,159.05647,172.25778,46.177925,402.49457
Turkey,TUR,1999,715.0776,159.04782,172.16786,47.58021,409.856
Turkey,TUR,2000,717.8735,158.7513,172.21492,48.330074,413.77875
Turkey,TUR,2001,724.38837,158.95305,172.31776,48.6345,416.69516
Turkey,TUR,2002,736.36487,158.90747,172.36037,48.857937,420.7821
Turkey,TUR,2003,749.98474,158.70709,172.26587,49.159683,425.1824
Turkey,TUR,2004,760.8803,158.57878,172.09343,49.504498,428.2437
Turkey,TUR,2005,765.2783,158.71263,172.09258,49.748547,429.899
Turkey,TUR,2006,761.67694,158.5233,172.49286,50.45567,429.40857
Turkey,TUR,2007,753.8117,158.961,172.25531,51.625523,428.67398
Turkey,TUR,2008,744.0147,158.69162,172.04416,53.000885,426.94873
Turkey,TUR,2009,735.29047,158.72978,172.18645,54.367607,425.75302
Turkey,TUR,2010,729.51917,158.6322,172.20618,55.38667,425.39896
Turkey,TUR,2011,727.178,158.82741,172.02063,56.24712,426.19278
Turkey,TUR,2012,725.47125,158.66754,172.01903,56.88709,428.00858
Turkey,TUR,2013,724.069,158.70493,172.15875,57.696754,430.0232
Turkey,TUR,2014,722.2017,158.66965,171.9962,58.42712,431.99533
Turkey,TUR,2015,720.5424,158.76479,171.955,59.106453,432.67957
Turkey,TUR,2016,708.9533,158.79488,172.02309,60.217888,431.60437
Turkey,TUR,2017,696.2012,159.14386,171.95874,61.082203,430.2863
Turkey,TUR,2018,693.864,159.33241,172.0132,61.683975,430.9475
Turkey,TUR,2019,696.29266,159.78465,172.22185,61.95884,433.74423
Turkmenistan,TKM,1990,548.2977,175.76471,110.094536,26.115236,218.82117
Turkmenistan,TKM,1991,547.96326,175.5276,110.2893,25.693256,219.06923
Turkmenistan,TKM,1992,547.0954,175.25818,110.04884,25.21699,218.96065
Turkmenistan,TKM,1993,546.43744,175.25615,110.0237,24.803238,218.86018
Turkmenistan,TKM,1994,545.4267,174.79321,110.01774,24.272139,218.74326
Turkmenistan,TKM,1995,544.37854,174.53078,110.09297,23.86751,218.76645
Turkmenistan,TKM,1996,542.9557,174.27698,110.08405,23.31155,218.8572
Turkmenistan,TKM,1997,540.7577,173.93425,109.872894,22.779776,218.99973
Turkmenistan,TKM,1998,538.26666,173.20836,110.167465,22.237103,219.07855
Turkmenistan,TKM,1999,535.9212,173.01855,110.10478,21.750511,219.02063
Turkmenistan,TKM,2000,534.5097,172.41425,110.13208,21.574327,218.9238
Turkmenistan,TKM,2001,533.9853,172.83492,110.059654,21.652306,219.01726
Turkmenistan,TKM,2002,533.5842,173.00894,110.087715,21.968943,219.36208
Turkmenistan,TKM,2003,533.59937,173.44366,110.01877,22.333778,219.36984
Turkmenistan,TKM,2004,532.9619,173.90117,110.02954,22.814117,219.67049
Turkmenistan,TKM,2005,532.28595,174.27979,109.94731,23.228907,220.00404
Turkmenistan,TKM,2006,529.604,174.56418,109.908676,23.782473,219.67882
Turkmenistan,TKM,2007,524.84814,174.97113,109.816864,24.405827,219.58797
Turkmenistan,TKM,2008,519.4575,175.58752,109.92968,25.010725,219.69708
Turkmenistan,TKM,2009,514.6629,175.81786,110.01553,25.747854,219.5707
Turkmenistan,TKM,2010,511.94534,176.29291,110.05129,26.45583,219.59337
Turkmenistan,TKM,2011,511.32788,176.93967,110.21803,27.174969,220.1335
Turkmenistan,TKM,2012,511.04886,177.6884,110.11054,28.047869,221.22508
Turkmenistan,TKM,2013,511.25717,178.71521,110.13769,28.806133,222.52754
Turkmenistan,TKM,2014,511.49048,179.46046,110.203156,29.576494,223.36496
Turkmenistan,TKM,2015,511.1042,180.5245,110.15339,30.325132,223.91557
Turkmenistan,TKM,2016,510.863,181.19044,110.10842,31.007107,224.55011
Turkmenistan,TKM,2017,510.38336,181.87216,110.04931,31.644375,224.82928
Turkmenistan,TKM,2018,509.90085,181.89476,110.03393,32.20542,225.1075
Turkmenistan,TKM,2019,508.89328,181.7876,110.058975,32.82547,225.03067
Tuvalu,TUV,1990,504.46863,171.43321,57.749214,15.248784,384.323
Tuvalu,TUV,1991,504.9469,172.41238,57.77732,15.515543,384.24414
Tuvalu,TUV,1992,505.0724,173.32458,57.777637,15.737826,384.30576
Tuvalu,TUV,1993,504.85016,173.85469,57.81277,15.943657,384.16046
Tuvalu,TUV,1994,504.98926,174.27188,57.734924,16.125223,384.1293
Tuvalu,TUV,1995,504.77856,174.46272,57.684174,16.258492,383.8796
Tuvalu,TUV,1996,504.3116,174.64252,57.689556,16.32543,383.6572
Tuvalu,TUV,1997,503.09036,174.35588,57.680653,16.428473,383.32123
Tuvalu,TUV,1998,501.61896,174.01933,57.739822,16.521784,383.34167
Tuvalu,TUV,1999,500.8049,174.17339,57.87307,16.63525,382.70276
Tuvalu,TUV,2000,500.12567,173.92398,57.832863,16.670807,382.26636
Tuvalu,TUV,2001,499.71832,174.35558,57.81027,16.746168,381.09506
Tuvalu,TUV,2002,498.9905,174.89174,57.72671,16.82094,380.4128
Tuvalu,TUV,2003,498.35004,175.88237,57.78423,16.867311,379.31815
Tuvalu,TUV,2004,497.89835,176.67268,57.653362,16.913378,378.18613
Tuvalu,TUV,2005,497.8418,177.25772,57.621605,16.970493,377.65936
Tuvalu,TUV,2006,497.46564,177.11606,57.7591,16.942183,377.82843
Tuvalu,TUV,2007,497.4744,176.90614,57.753574,16.929577,378.37772
Tuvalu,TUV,2008,497.64954,176.57417,57.661022,16.902267,379.3678
Tuvalu,TUV,2009,497.7082,176.23372,57.613194,16.879936,380.415
Tuvalu,TUV,2010,497.44702,176.23009,57.55852,16.910133,380.7317
Tuvalu,TUV,2011,497.28775,176.38876,57.575558,16.92651,381.38974
Tuvalu,TUV,2012,496.9416,176.31343,57.645874,16.975916,382.202
Tuvalu,TUV,2013,496.80728,176.3007,57.650948,17.020002,382.84946
Tuvalu,TUV,2014,496.25824,176.0805,57.629562,17.052412,383.60754
Tuvalu,TUV,2015,495.94876,176.36684,57.616535,17.179434,383.7392
Tuvalu,TUV,2016,494.6497,176.32117,57.431423,17.222929,382.57367
Tuvalu,TUV,2017,493.93677,177.14055,57.49064,17.413797,381.3922
Tuvalu,TUV,2018,493.8477,177.18756,57.48779,17.539143,381.39417
Tuvalu,TUV,2019,494.9349,176.78947,57.401867,17.75988,382.25226
Uganda,UGA,1990,1237.9651,125.77439,123.29352,15.728604,364.69028
Uganda,UGA,1991,1264.5494,125.69272,123.20537,15.798606,364.62753
Uganda,UGA,1992,1290.601,125.878944,123.400276,15.822838,364.4331
Uganda,UGA,1993,1314.0388,126.08417,123.33078,15.89,364.70145
Uganda,UGA,1994,1335.2465,126.14349,123.33785,15.963748,364.69208
Uganda,UGA,1995,1352.8066,126.306786,123.48154,16.023746,364.7331
Uganda,UGA,1996,1370.315,126.462875,123.445175,16.124315,364.84338
Uganda,UGA,1997,1389.3911,126.69387,123.49826,16.287653,365.43033
Uganda,UGA,1998,1407.7417,126.70753,123.42121,16.378984,365.53662
Uganda,UGA,1999,1421.2046,126.96635,123.48386,16.566618,366.1483
Uganda,UGA,2000,1427.4236,127.10082,123.761566,16.675835,366.60678
Uganda,UGA,2001,1426.6472,127.47389,123.760376,16.83097,367.38144
Uganda,UGA,2002,1423.4795,128.1113,123.81486,16.990131,367.8889
Uganda,UGA,2003,1419.0315,128.70688,123.82445,17.15858,368.82407
Uganda,UGA,2004,1413.4856,129.44371,124.01393,17.339397,369.7619
Uganda,UGA,2005,1408.2545,129.58398,124.05212,17.502424,370.36078
Uganda,UGA,2006,1397.1318,129.90436,124.26333,17.745338,371.3594
Uganda,UGA,2007,1377.1915,130.05208,124.49226,17.934605,372.74432
Uganda,UGA,2008,1352.7178,130.52615,124.71433,18.174665,374.51025
Uganda,UGA,2009,1327.6447,130.84059,124.810745,18.343243,376.20654
Uganda,UGA,2010,1306.7561,131.03883,124.78127,18.592968,377.41766
Uganda,UGA,2011,1284.7637,130.96599,124.94753,18.82075,378.92908
Uganda,UGA,2012,1259.5139,131.1102,124.9238,19.059898,381.69833
Uganda,UGA,2013,1236.0787,131.31073,125.017746,19.300465,384.62088
Uganda,UGA,2014,1217.5453,131.66516,125.15168,19.54725,387.09625
Uganda,UGA,2015,1209.7557,131.42488,125.093765,19.79666,388.73654
Uganda,UGA,2016,1211.1771,131.71918,124.863556,20.002394,390.83875
Uganda,UGA,2017,1212.496,131.48198,125.05333,20.20527,392.30862
Uganda,UGA,2018,1213.1127,131.76999,125.07111,20.297602,391.09573
Uganda,UGA,2019,1212.0945,132.37558,125.140594,20.482327,388.74808
Ukraine,UKR,1990,756.6148,176.23619,112.040924,27.906103,296.28238
Ukraine,UKR,1991,770.1006,175.4741,112.15674,27.451885,296.35623
Ukraine,UKR,1992,782.50964,175.05807,112.12892,26.952475,296.2547
Ukraine,UKR,1993,793.0665,174.55305,112.055305,26.461308,296.37082
Ukraine,UKR,1994,800.7764,174.13766,112.06286,25.847134,295.9356
Ukraine,UKR,1995,805.425,173.98346,111.95673,25.284622,295.52087
Ukraine,UKR,1996,807.68884,173.6005,111.99471,24.5317,292.71658
Ukraine,UKR,1997,810.79926,173.14047,112.205154,23.676659,287.00504
Ukraine,UKR,1998,812.95825,172.67467,112.207466,22.80332,279.85468
Ukraine,UKR,1999,814.1181,172.32584,112.10178,22.129023,274.09598
Ukraine,UKR,2000,813.563,172.11028,112.17714,21.84457,271.57147
Ukraine,UKR,2001,809.38055,172.38066,112.3197,21.937828,271.40836
Ukraine,UKR,2002,801.8154,172.23686,112.3312,22.1288,271.5471
Ukraine,UKR,2003,791.7419,172.43729,112.46158,22.277977,271.4686
Ukraine,UKR,2004,780.59845,172.72711,112.51699,22.592007,271.80734
Ukraine,UKR,2005,770.73395,172.8217,112.62275,22.781912,272.1406
Ukraine,UKR,2006,760.8147,173.0312,112.51746,23.10916,275.06415
Ukraine,UKR,2007,748.89276,173.0102,112.58634,23.521925,281.40274
Ukraine,UKR,2008,737.1779,173.3109,112.651245,24.019703,288.84424
Ukraine,UKR,2009,726.90674,173.52368,112.59079,24.443499,295.0519
Ukraine,UKR,2010,718.9668,173.57594,112.67497,24.744972,298.02176
Ukraine,UKR,2011,711.63043,173.49544,112.57953,25.012648,298.41873
Ukraine,UKR,2012,702.0993,174.08403,112.69179,25.23598,298.87378
Ukraine,UKR,2013,692.4311,174.2351,112.66187,25.512922,298.63446
Ukraine,UKR,2014,685.05707,174.47108,112.53486,25.63876,298.8933
Ukraine,UKR,2015,681.26874,174.44592,112.58221,25.775234,298.3521
Ukraine,UKR,2016,682.1622,174.40215,112.584015,26.055876,298.69687
Ukraine,UKR,2017,683.1259,174.08577,112.49512,26.083038,298.74625
Ukraine,UKR,2018,683.26746,173.9848,112.45863,26.167706,299.04355
Ukraine,UKR,2019,683.4211,173.72682,112.4573,26.073982,299.75256
United Arab Emirates,ARE,1990,680.0464,183.04788,162.73248,73.75531,397.6808
United Arab Emirates,ARE,1991,679.1847,182.9737,162.7275,72.82183,397.27887
United Arab Emirates,ARE,1992,678.42725,182.9095,162.42636,72.03639,396.909
United Arab Emirates,ARE,1993,677.3141,182.78116,162.43404,71.360886,396.8245
United Arab Emirates,ARE,1994,675.6862,182.91498,162.26474,70.77283,396.3276
United Arab Emirates,ARE,1995,674.3658,182.67407,162.13223,70.41067,396.3655
United Arab Emirates,ARE,1996,673.5844,182.76866,162.08112,70.23536,396.40787
United Arab Emirates,ARE,1997,672.1471,182.67839,162.24683,70.00101,397.01822
United Arab Emirates,ARE,1998,670.6686,182.7998,162.04291,69.83377,398.04645
United Arab Emirates,ARE,1999,668.4429,182.75151,161.92862,69.72982,398.72055
United Arab Emirates,ARE,2000,666.6504,182.66609,162.00056,69.57479,399.17966
United Arab Emirates,ARE,2001,664.06415,182.34647,162.17867,69.61271,399.4604
United Arab Emirates,ARE,2002,661.24194,182.13731,162.0149,69.68326,399.6548
United Arab Emirates,ARE,2003,657.59784,181.99564,162.05861,69.77197,399.59326
United Arab Emirates,ARE,2004,654.0225,181.6203,162.28421,69.82547,399.6055
United Arab Emirates,ARE,2005,650.25684,181.22723,162.31439,69.87999,399.56854
United Arab Emirates,ARE,2006,644.49866,180.91461,161.7448,68.77398,397.79388
United Arab Emirates,ARE,2007,636.14453,180.5167,160.8546,66.73048,394.80548
United Arab Emirates,ARE,2008,627.748,180.09929,160.14719,64.47139,391.63193
United Arab Emirates,ARE,2009,621.53217,179.65215,159.80515,62.820827,390.06268
United Arab Emirates,ARE,2010,618.71375,178.94492,160.07834,62.241528,391.28796
United Arab Emirates,ARE,2011,618.3231,178.64062,160.41275,61.769127,392.9723
United Arab Emirates,ARE,2012,618.7564,178.20316,160.6948,61.351578,395.25574
United Arab Emirates,ARE,2013,620.3884,177.71431,160.93147,61.11159,397.80936
United Arab Emirates,ARE,2014,621.3321,177.2002,161.37695,61.19987,400.6913
United Arab Emirates,ARE,2015,622.0093,176.97275,161.86998,61.57845,402.83542
United Arab Emirates,ARE,2016,621.1767,176.66301,162.1263,62.282665,402.81708
United Arab Emirates,ARE,2017,620.72943,177.00504,162.70956,63.057068,402.58926
United Arab Emirates,ARE,2018,623.2073,176.53937,162.79266,63.541847,404.49246
United Arab Emirates,ARE,2019,628.6291,176.54521,163.0362,64.13655,408.53745
United Kingdom,GBR,1990,819.90125,159.1381,232.35922,74.319496,399.12268
United Kingdom,GBR,1991,802.3329,159.15558,232.38756,74.697754,403.45255
United Kingdom,GBR,1992,786.4377,159.09576,232.40327,75.124855,407.3611
United Kingdom,GBR,1993,773.366,159.06093,232.41418,75.7194,410.46066
United Kingdom,GBR,1994,764.2078,159.03032,232.43675,76.247856,412.606
United Kingdom,GBR,1995,760.26294,159.04233,232.44118,76.74103,413.4128
United Kingdom,GBR,1996,759.96423,158.96234,232.45973,77.3348,413.77725
United Kingdom,GBR,1997,760.5021,158.91283,232.38977,77.9974,414.56427
United Kingdom,GBR,1998,761.3415,158.83649,232.37157,78.53714,415.35782
United Kingdom,GBR,1999,761.734,158.79308,232.37181,79.26942,415.7177
United Kingdom,GBR,2000,761.02997,158.74557,232.34912,79.84937,415.38562
United Kingdom,GBR,2001,755.78894,158.78543,232.5116,80.582146,414.08514
United Kingdom,GBR,2002,744.9068,158.82947,232.88339,81.622635,412.2742
United Kingdom,GBR,2003,731.57526,158.84729,233.38054,82.78611,410.43066
United Kingdom,GBR,2004,719.1808,158.89528,233.72214,83.74,409.01288
United Kingdom,GBR,2005,710.8072,158.984,233.87822,84.41767,408.56436
United Kingdom,GBR,2006,705.2366,159.14273,233.91989,85.03563,410.58102
United Kingdom,GBR,2007,699.62744,159.52129,234.00586,85.61573,415.34503
United Kingdom,GBR,2008,694.71124,159.97726,234.12268,86.18386,420.9905
United Kingdom,GBR,2009,691.27563,160.5016,234.15956,86.62196,425.81104
United Kingdom,GBR,2010,690.1399,161.03603,234.2133,86.93729,428.0642
United Kingdom,GBR,2011,694.92645,162.59259,234.18074,87.21143,428.08777
United Kingdom,GBR,2012,706.0046,165.5563,234.18889,87.46441,427.6105
United Kingdom,GBR,2013,719.0237,168.92256,234.14122,87.67511,426.9238
United Kingdom,GBR,2014,729.84625,171.82668,234.1425,87.9315,426.27118
United Kingdom,GBR,2015,734.2409,173.2619,234.1362,88.294365,425.89325
United Kingdom,GBR,2016,728.00446,173.417,234.06209,89.164986,424.54456
United Kingdom,GBR,2017,721.55194,173.30191,234.0319,90.04044,423.2094
United Kingdom,GBR,2018,720.931,167.65701,233.98294,90.3386,423.41278
United Kingdom,GBR,2019,721.29236,155.44608,233.84099,90.533035,424.3838
United States,USA,1990,631.61505,274.00995,129.07932,85.31634,492.14355
United States,USA,1991,654.46906,276.41086,129.12593,88.34981,492.55005
United States,USA,1992,677.05164,278.60895,129.16185,91.12521,493.44705
United States,USA,1993,698.527,280.4463,129.16629,93.356224,494.7662
United States,USA,1994,718.2828,281.87793,129.17632,94.90809,496.47928
United States,USA,1995,735.63306,282.55438,129.13222,95.56614,498.3938
United States,USA,1996,753.49255,282.8687,129.06348,95.584564,513.38904
United States,USA,1997,773.2719,283.05542,129.01654,95.37916,546.2994
United States,USA,1998,792.0467,283.1709,128.95482,95.04545,584.8048
United States,USA,1999,806.6529,283.2534,128.9407,94.770966,616.7941
United States,USA,2000,814.1176,283.4554,128.85594,94.66034,630.0525
United States,USA,2001,815.7329,284.31104,128.78976,94.897446,625.14825
United States,USA,2002,815.43115,286.12772,128.78564,95.374985,613.4095
United States,USA,2003,814.2476,288.25034,128.7441,95.86952,598.40533
United States,USA,2004,813.2985,290.07898,128.74504,96.29451,583.5446
United States,USA,2005,813.8712,290.96863,128.72685,96.564255,572.47974
United States,USA,2006,816.0442,291.1001,128.66089,96.76641,565.8579
United States,USA,2007,819.0607,291.04803,128.55423,97.00005,561.10864
United States,USA,2008,822.0313,290.76355,128.44385,97.20226,557.06226
United States,USA,2009,824.21027,290.39532,128.3534,97.319756,552.6504
United States,USA,2010,824.83325,289.7878,128.30934,97.38716,546.75684
United States,USA,2011,820.36725,288.45337,128.26297,96.39637,536.2346
United States,USA,2012,810.06903,286.00327,128.19456,94.22347,521.29016
United States,USA,2013,797.4895,282.97223,128.14459,91.62543,505.54318
United States,USA,2014,786.0497,280.06424,128.04013,89.48726,492.8989
United States,USA,2015,779.26184,277.48273,128.00395,88.56782,487.08698
United States,USA,2016,776.84106,273.54065,127.88893,89.26181,486.31015
United States,USA,2017,775.51465,270.42728,127.74903,90.05864,486.7031
United States,USA,2018,774.7932,270.07968,127.6062,89.95591,501.62817
United States,USA,2019,774.97437,270.65967,127.41404,89.455574,533.5562
United States Virgin Islands,VIR,1990,576.10693,182.73863,200.41875,56.032658,409.41284
United States Virgin Islands,VIR,1991,571.025,183.66556,200.33455,58.57931,408.60236
United States Virgin Islands,VIR,1992,566.97504,184.63646,200.273,60.939186,408.38757
United States Virgin Islands,VIR,1993,563.8201,185.6248,200.31862,62.98434,407.9565
United States Virgin Islands,VIR,1994,562.0542,186.11311,200.16852,64.56001,407.66586
United States Virgin Islands,VIR,1995,561.3771,186.36458,200.22754,65.58882,407.55682
United States Virgin Islands,VIR,1996,561.9663,186.57756,200.24515,66.08988,407.9171
United States Virgin Islands,VIR,1997,563.12244,186.89873,199.99786,66.44287,408.3733
United States Virgin Islands,VIR,1998,565.32745,187.07254,200.13248,66.70411,408.98804
United States Virgin Islands,VIR,1999,567.111,187.18959,200.21216,66.938675,409.6877
United States Virgin Islands,VIR,2000,567.865,187.23535,200.35237,67.38846,409.87494
United States Virgin Islands,VIR,2001,569.1644,187.78436,200.22115,68.46597,409.85257
United States Virgin Islands,VIR,2002,570.9656,188.12978,200.18967,70.075096,409.54843
